advice_episode,start_step,episode_length,llm_advice_text,advice_category,advice_specificity,advice_urgency,num_suggestions,has_json_advice,combat_mentioned,survival_mentioned,exploration_mentioned,hp_before,level_before,reward_before,sr_before,critical_hp_before,low_hp_before,reward_ma5_before,hp_ma5_before,reward_trend_before,total_reward,avg_reward,max_reward,min_reward,reward_std,sr_change,hp_change,level_gained,positive_reward_rate,negative_reward_rate,survived,unique_actions,action_entropy,high_quality_advice,specific_advice,combat_advice
3649,615,1,avoid orc west threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3650,615,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,64.3,1,-0.01,-0.01,0,1,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3651,615,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3652,615,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3653,615,1,"avoid danger, prioritize survival",defensive,0,2,3,1,0,0,0,85.7,1,-0.01,-0.015,0,1,-0.01,90.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3654,615,1,avoid kobold nearby (dist:2),defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,90.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3655,615,1,kill kobold north,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3656,615,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3657,615,1,descend stairs,other,0,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3658,615,1,avoid kobold north and west threats,defensive,3,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3659,615,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3660,615,1,kill orc to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3661,615,1,prioritize survival over combat,combat,0,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3662,615,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3663,615,1,Combat Weaken Monster (health > 60%),survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3664,615,1,kill kobold north (high reward),combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3665,615,1,descend stairs and fight kobold west for XP reward,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3666,615,1,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3667,615,1,kill kobold north (high reward),combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3668,615,1,avoid kobold west and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3669,615,1,avoid orc south (dist:1),defensive,1,2,3,1,0,0,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,0,0,0
3670,615,1,avoid kobold north,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.008,100.0,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3671,615,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,92.9,1,-0.01,-0.015,0,1,-0.008,98.58,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3672,615,1,avoid immediate danger from nearby kobolds,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3673,615,1,kill kobold to gain XP and level up,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3674,615,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,98.58,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,-0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3675,620,1,Combat kobold north (dist:1) for XP reward,combat,2,2,3,1,1,0,0,85.7,1,-0.01,-0.015,0,1,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3676,620,1,Combat weak monsters when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3677,620,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3678,620,1,avoid immediate danger from nearby orcs,defensive,1,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3679,620,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3680,620,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3681,620,1,kill kobold north (high reward),combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3682,620,1,avoid orc threat,defensive,1,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3683,620,1,kill kobold north for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3684,620,1,kill orc for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3685,620,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3686,620,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3687,620,1,descend_stairs,other,0,0,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3688,620,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3689,620,1,avoid kobold west and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,1,1,0
3690,620,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,92.9,1,-0.01,-0.015,0,1,-0.008,98.58,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3691,620,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3692,620,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3693,620,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,98.58,-0.002,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3694,620,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3695,620,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3696,620,1,descend stairs,other,0,2,3,1,0,0,0,64.3,1,-0.01,-0.015,0,1,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3697,620,1,kill orc to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3698,620,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3699,620,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3700,620,1,Combat Weaken Monster (health > 60%),survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3701,620,2,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3702,620,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3703,625,1,Combat Weaken Monster (health > 60%),survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3704,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3705,625,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3706,625,1,avoid kobold west and prioritize survival,defensive,2,2,3,1,0,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3707,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3708,625,1,kill kobold north (high reward),combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3709,625,1,descend_stairs,other,0,0,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3710,625,1,avoid immediate danger from nearby orcs,defensive,1,2,3,1,0,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3711,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3712,625,1,descend stairs,other,0,2,3,1,0,0,0,64.3,1,-0.01,-0.015,0,1,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3713,625,1,kill kobold north for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3714,625,1,Combat weak monsters when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3715,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3716,625,2,kill kobold to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.86,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.004999999999999999,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3717,625,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
3718,625,1,avoid kobold threat,defensive,2,2,3,1,0,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,0
3719,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3720,625,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3721,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3722,625,2,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,-0.004999999999999999,0.0,0,0.0,1.0,1,2,0.9999999997114609,1,1,1
3723,625,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3724,625,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3725,625,1,kill orc to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3726,625,1,avoid orc threat,defensive,1,2,3,1,0,1,0,100.0,1,-0.01,-0.01,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3727,625,1,kill orc for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3728,625,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,92.9,1,-0.01,-0.015,0,1,-0.01,98.58,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3729,625,1,Combat kobold north (dist:1) for XP reward,combat,2,2,3,1,1,0,0,85.7,1,-0.01,-0.015,0,1,-0.01,95.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3730,625,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,95.72,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,2,0.9999999997114609,0,0,1
3731,630,1,kill kobold and collect gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,95.72,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3732,630,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,2,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,97.14000000000001,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3733,630,1,descend stairs,other,0,2,3,1,0,0,0,64.3,1,-0.01,-0.015,0,1,-0.01,92.85999999999999,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,0
3734,630,1,kill kobold north for XP reward,combat,3,2,3,1,1,0,0,100.0,1,-0.01,-0.01,0,0,-0.01,92.85999999999999,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3735,630,2,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.85999999999999,3.1671572627542286e-19,-0.02,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3736,630,1,combat kobold west (dist:1),combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,92.85999999999999,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3737,630,1,kill orc for XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3738,630,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3739,630,1,Combat weak monsters when health > 60%,survival,1,2,3,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3740,630,1,Combat Weaken Monster (Orc),combat,1,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.01,100.0,3.1671572627542286e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3741,630,1,Combat Weaken Monster (health > 60%),survival,1,2,3,1,1,1,0,100.0,1,0.0,0.0,0,0,-0.008,100.0,0.001999999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1,1,-1.4426951601859516e-10,0,0,1
3742,630,1,kill orc to gain XP and gold,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,0.0010000000000000005,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
3743,630,1,COMBAT WEAK MONSTERS when health > 60%,survival,1,0,2,1,1,1,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,9.501471788262687e-19,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,0,0,1
3744,630,1,kill kobold to gain XP and progress deeper,combat,2,2,3,1,1,0,0,100.0,1,-0.01,-0.015,0,0,-0.008,100.0,-0.0009999999999999987,-0.01,-0.01,-0.01,-0.01,,0.0,0.0,0,0.0,1.0,1,1,-1.4426951601859516e-10,1,1,1
