step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,llm_priority,llm_risk,llm_strategy,llm_suggestions,action_in_suggestions,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,steps_since_advice_change,reward_momentum,episode_stage
1125,drink,-0.01,-0.01,158.8,12,Search the area for items and clues,,,,,[],False,-12.599999999999994,0.0,0.0,0,171.4,-0.01,-0.01,-0.01,956.9599999999998,0.0,exploration,item_use,0,0,1,0,0.0,early
1130,pickup,0.0,0.0,180.0,12,Search the area for potential threats and items,,,,,[],False,21.19999999999999,0.01,0.01,0,158.8,-0.01,-0.01,-0.008,342.9599999999998,0.004472135954934581,survival,inventory,0,0,1,0,0.003333333333333337,early
1130,move_east,0.0,0.001,185.7,14,Eat something to restore health,,,,,[],False,5.699999999999989,0.0,0.001,1,180.0,0.0,0.0,-0.006,303.1799999999998,0.005477225574998612,survival,move,0,0,1,0,0.00366666666666667,early
1130,move_southwest,-0.01,-0.01,820.0,14,Eat to regain health,,,,,[],False,634.3,-0.01,-0.011,0,185.7,0.0,0.001,-0.006,303.17999999999984,0.005477225574998612,survival,move,0,0,1,0,3.469446951953614e-18,early
1130,search,-0.01,-0.01,2233.3,14,Search the area for items and clues to progress deeper,,,,,[],False,1413.3000000000002,0.0,0.0,0,820.0,-0.01,-0.01,-0.006,715.5599999999998,0.005477225574998612,exploration,exploration,0,0,1,0,-0.00333333333333333,early
1130,wear,-0.01,-0.02,384.6,16,Investigate the solid stone and potential threats,,,,,[],False,-1848.7000000000003,0.0,-0.01,1,2233.3,-0.01,-0.01,-0.006,760.7199999999999,0.005477225574998612,survival,equipment,0,0,1,0,-0.006999999999999997,early
1135,move_east,0.0,0.001,133.3,14,Eat something to restore health,,,,,[],False,-251.3,0.01,0.021,0,384.6,-0.01,-0.02,-0.006,751.3799999999999,0.005477225574998612,survival,move,0,0,0,0,0.003666666666666671,early
1135,move_north,-0.01,-0.01,1320.0,14,Search the area for items and clues to progress deeper,,,,,[],False,1186.7,-0.01,-0.011,0,133.3,0.0,0.001,-0.008,978.2399999999998,0.004472135954934581,exploration,move,0,0,1,0,4.625929269271485e-18,early
1135,move_south,-0.01,-0.02,384.6,16,Investigate the solid stone and potential threats,,,,,[],False,-935.4,0.0,-0.01,1,1320.0,-0.01,-0.01,-0.008,891.1599999999999,0.004472135954934581,survival,move,0,0,1,0,4.625929269271485e-18,early
1135,apply,-0.01,-0.01,820.0,14,Explore the stairs down northeast to gain more experience and potentially find items,,,,,[],False,435.4,0.0,0.01,0,384.6,-0.01,-0.02,-0.008,608.4999999999998,0.004472135954934581,exploration,item_use,0,0,1,0,-0.0036666666666666623,early
1135,move_northeast,-0.01,-0.01,180.0,12,Search the area for potential threats and items,,,,,[],False,-640.0,0.0,0.0,0,820.0,-0.01,-0.01,-0.008,567.5799999999998,0.004472135954934581,survival,move,0,0,1,0,4.04768811061255e-18,early
1140,move_northeast,0.0,-0.001,525.0,14,Explore the stairs down northeast to gain more experience and potentially find items,,,,,[],False,345.0,0.01,0.009000000000000001,1,180.0,-0.01,-0.01,-0.008,645.9199999999998,0.004472135954934581,exploration,move,0,0,1,0,0.0063333333333333375,early
1140,search,-0.01,-0.01,111.1,14,Search the area for items and potential threats,,,,,[],False,-413.9,-0.01,-0.009000000000000001,0,525.0,0.0,-0.001,-0.008,404.1399999999998,0.004472135954934581,survival,exploration,0,0,0,0,4.04768811061255e-18,early
1140,move_southwest,-0.01,-0.01,1340.0,14,Search the area for potential items or clues,,,,,[],False,1228.9,0.0,0.0,0,111.1,-0.01,-0.01,-0.008,595.2199999999998,0.004472135954934581,exploration,move,0,0,1,0,4.04768811061255e-18,early
1140,move_south,-0.01,-0.02,384.6,16,Wield your current item and prepare for combat,,,,,[],False,-955.4,0.0,-0.01,1,1340.0,-0.01,-0.01,-0.008,508.13999999999976,0.004472135954934581,combat,move,0,0,1,0,-0.00633333333333333,early
1140,move_northeast,-0.01,-0.011,180.0,12,Search the area for items and clues,,,,,[],False,-204.60000000000002,0.0,0.009000000000000001,0,384.6,-0.01,-0.02,-0.008,508.13999999999976,0.004472135954934581,exploration,move,0,0,1,0,-0.000333333333333329,early
1145,wait,0.0,-0.001,1650.0,14,Search the area for potential items or clues,,,,,[],False,1470.0,0.01,0.009999999999999998,1,180.0,-0.01,-0.011,-0.008,733.1399999999998,0.004472135954934581,exploration,other,0,0,1,0,0.003000000000000004,early
1145,move_southwest,-0.01,-0.01,400.0,16,Wield your current item and prepare for combat,,,,,[],False,-1250.0,-0.01,-0.009000000000000001,1,1650.0,0.0,-0.001,-0.008,790.9199999999998,0.004472135954934581,combat,move,0,0,1,0,0.003333333333333336,early
1145,open_door,0.0,-0.007,180.0,14,Search the area for items and potential threats,,,,,[],False,-220.0,0.01,0.003,0,400.0,-0.01,-0.01,-0.006,558.9199999999998,0.005477225574998612,survival,interaction,0,0,1,0,0.0013333333333333365,early
1145,open_door,-0.01,-0.01,585.7,14,Investigate the stairs down northeast,,,,,[],False,405.70000000000005,-0.01,-0.003,0,180.0,0.0,-0.007,-0.006,599.1399999999998,0.005477225574998612,other,interaction,0,0,1,0,-0.002999999999999996,early
1145,search,0.0,0.0,158.8,12,Search the area for items and clues,,,,,[],False,-426.90000000000003,0.01,0.01,0,585.7,-0.01,-0.01,-0.004,594.8999999999999,0.005477225574998632,exploration,exploration,0,0,1,0,0.0033333333333333375,early
1150,throw,-0.01,-0.01,1900.0,14,Investigate the stairs down northeast,,,,,[],False,1741.2,-0.01,-0.01,1,158.8,0.0,0.0,-0.006,644.8999999999999,0.005477225574998612,other,other,0,0,1,0,-0.000999999999999996,early
1150,move_south,-0.01,-0.01,2200.0,14,Search the area for potential threats and items,,,,,[],False,300.0,0.0,0.0,0,1900.0,-0.01,-0.01,-0.006,1004.8999999999999,0.005477225574998612,survival,move,0,0,1,0,4.04768811061255e-18,early
1150,drink,-0.01,-0.01,158.8,12,Search the area for items and clues,,,,,[],False,-2041.2,0.0,0.0,0,2200.0,-0.01,-0.01,-0.008,1000.6599999999999,0.004472135954934581,exploration,item_use,0,0,1,0,-0.003333333333333329,early
1150,close_door,-0.01,-0.01,400.0,16,Move away from the orc threats,,,,,[],False,241.2,0.0,0.0,1,158.8,-0.01,-0.01,-0.008,963.5199999999999,0.004472135954934581,survival,interaction,0,0,1,0,0.0,early
1155,search,-0.01,-0.01,1850.0,14,Search the stairs_down northeast for potential threats and items,,,,,[],False,1450.0,0.0,0.0,0,400.0,-0.01,-0.01,-0.01,1301.7599999999998,0.0,survival,exploration,0,0,1,0,0.0,early
1155,wield,-0.01,-0.01,2233.3,14,Search the area for potential threats and items,,,,,[],False,383.3000000000002,0.0,0.0,0,1850.0,-0.01,-0.01,-0.01,1368.4199999999998,0.0,survival,equipment,0,0,1,0,0.0,early
1155,apply,-0.01,-0.01,392.3,16,Move away from the orc threats,,,,,[],False,-1841.0000000000002,0.0,0.0,1,2233.3,-0.01,-0.01,-0.01,1006.8799999999999,0.0,survival,item_use,0,0,1,0,0.0,early
1155,move_southeast,-0.01,-0.01,158.8,12,Search the area for items and clues,,,,,[],False,-233.5,0.0,0.0,0,392.3,-0.01,-0.01,-0.01,1006.8799999999999,0.0,exploration,move,0,0,1,0,0.0,early
1160,kick,-0.01,-0.01,1750.0,14,Search the stairs_down northeast for potential threats and items,,,,,[],False,1591.2,0.0,0.0,1,158.8,-0.01,-0.01,-0.01,1276.8799999999999,0.0,survival,interaction,0,0,1,0,0.0,early
1160,apply,-0.01,-0.01,384.6,16,Prioritize avoiding the orc threats southwest and south,,,,,[],False,-1365.4,0.0,0.0,1,1750.0,-0.01,-0.01,-0.01,983.7999999999998,0.0,survival,item_use,0,0,1,0,0.0,early
1160,read,-0.01,-0.02,158.8,12,Search the area for potential threats and items,,,,,[],False,-225.8,0.0,-0.01,0,384.6,-0.01,-0.01,-0.01,568.8999999999999,0.0,survival,item_use,0,0,1,0,-0.003333333333333329,early
1160,pickup,-0.01,-0.01,2233.3,14,Eat something to regain health,,,,,[],False,2074.5,0.0,0.01,1,158.8,-0.01,-0.02,-0.01,937.0999999999998,0.0,survival,inventory,0,0,1,0,4.04768811061255e-18,early
1165,search,-0.01,-0.02,2233.3,14,Eat something to regain health,,,,,[],False,0.0,0.0,-0.01,0,2233.3,-0.01,-0.01,-0.01,1351.9999999999998,0.0,survival,exploration,0,0,1,1,-0.003333333333333329,early
1165,drink,-0.01,-0.01,384.6,16,Prioritize avoiding the orc threats southwest and south,,,,,[],False,-1848.7000000000003,0.0,0.01,1,2233.3,-0.01,-0.02,-0.01,1078.92,0.0,survival,item_use,0,0,1,0,0.0033333333333333375,early
1165,wait,-0.01,-0.02,158.8,12,Search the area for potential threats and items,,,,,[],False,-225.8,0.0,-0.01,0,384.6,-0.01,-0.01,-0.01,1033.7599999999998,0.0,survival,other,0,0,1,0,-0.003333333333333329,early
1165,drop,0.0,0.006,1366.7,14,Investigate the stairs_down northeast,,,,,[],False,1207.9,0.01,0.026000000000000002,1,158.8,-0.01,-0.02,-0.008,1275.34,0.004472135954934581,other,inventory,0,0,1,0,0.008666666666666671,early
1170,read,-0.01,-0.02,2233.3,14,Eat something to recover health,,,,,[],False,866.6000000000001,-0.01,-0.026000000000000002,0,1366.7,0.0,0.006,-0.008,1275.34,0.004472135954934581,survival,item_use,0,0,1,0,-0.003333333333333329,early
1170,read,-0.01,-0.02,384.6,16,Move away from the orc threats,,,,,[],False,-1848.7000000000003,0.0,0.0,1,2233.3,-0.01,-0.02,-0.008,905.6,0.004472135954934581,survival,item_use,0,0,1,0,4.625929269271485e-18,early
1170,close_door,-0.01,-0.01,1700.0,14,Investigate the stairs_down northeast,,,,,[],False,1315.4,0.0,0.01,0,384.6,-0.01,-0.02,-0.008,1168.6799999999998,0.004472135954934581,other,interaction,0,0,1,0,-0.005333333333333329,early
1170,wear,-0.01,-0.02,158.8,12,Search the area for potential items and threats,,,,,[],False,-1541.2,0.0,-0.01,0,1700.0,-0.01,-0.01,-0.008,1168.6799999999998,0.004472135954934581,survival,equipment,0,0,1,0,4.625929269271485e-18,early
1175,throw,-0.01,-0.01,1700.0,14,Explore the stairs down northeast,,,,,[],False,1541.2,0.0,0.01,1,158.8,-0.01,-0.02,-0.01,1235.3399999999997,0.0,exploration,other,0,0,1,0,0.003333333333333338,early
1175,wait,0.0,-0.01,158.8,12,Search the area for potential items and threats,,,,,[],False,-1541.2,0.01,0.0,0,1700.0,-0.01,-0.01,-0.008000000000000002,820.4399999999998,0.004472135954934581,survival,other,0,0,1,0,4.625929269271485e-18,early
1175,take_off,-0.01,-0.01,392.3,16,Move away from the orc threats,,,,,[],False,233.5,-0.01,0.0,1,158.8,0.0,-0.01,-0.008,821.9799999999998,0.004472135954934581,survival,equipment,0,0,1,0,0.003333333333333338,early
1175,drink,-0.01,-0.02,2233.3,14,Eat something to recover health,,,,,[],False,1841.0000000000002,0.0,-0.01,0,392.3,-0.01,-0.01,-0.008,928.6399999999998,0.004472135954934581,survival,item_use,0,0,1,0,-0.0033333333333333288,early
1180,close_door,-0.01,-0.02,2233.3,14,Eat something to regain health,,,,,[],False,0.0,0.0,0.0,0,2233.3,-0.01,-0.02,-0.008,1343.5399999999997,0.004472135954934581,survival,interaction,0,0,1,0,-0.0033333333333333288,early
1180,close_door,0.0,0.001,200.0,12,Search the area for potential items and threats,,,,,[],False,-2033.3000000000002,0.01,0.021,0,2233.3,-0.01,-0.02,-0.006,1043.5399999999997,0.005477225574998612,survival,interaction,0,0,1,0,0.003666666666666672,early
1180,move_southwest,-0.01,-0.01,392.3,16,Prioritize moving away from the orc threats,,,,,[],False,192.3,-0.01,-0.011,1,200.0,0.0,0.001,-0.008,1090.2399999999998,0.004472135954934581,survival,move,0,0,1,0,0.0033333333333333388,early
1180,throw,0.0,0.0,1750.0,14,Explore the stairs down northeast,,,,,[],False,1357.7,0.01,0.01,0,392.3,-0.01,-0.01,-0.006,1361.78,0.005477225574998612,exploration,other,0,0,1,0,0.006666666666666672,early
1185,drink,0.0,-0.002,193.3,12,Search the area for potential items and threats,,,,,[],False,-1556.7,0.0,-0.002,0,1750.0,0.0,0.0,-0.004,953.7799999999997,0.005477225574998632,survival,item_use,0,0,1,0,-0.000999999999999995,early
1185,take_off,-0.01,-0.01,1600.0,14,Eat something to regain health,,,,,[],False,1406.7,-0.01,-0.008,1,193.3,0.0,-0.002,-0.004,827.1199999999997,0.005477225574998632,survival,equipment,0,0,1,0,4.625929269271485e-18,early
1185,close_door,-0.01,-0.01,330.0,16,Prioritize moving away from the orc threats,,,,,[],False,-1270.0,0.0,0.0,1,1600.0,-0.01,-0.01,-0.006,853.1199999999997,0.005477225574998612,survival,interaction,0,0,1,0,-0.0033333333333333288,early
1185,wear,-0.01,-0.02,2233.3,14,Eat something to regain health,,,,,[],False,1903.3000000000002,0.0,-0.01,0,330.0,-0.01,-0.01,-0.006,1221.3199999999997,0.005477225574998612,survival,equipment,0,0,1,0,-0.005999999999999996,early
1190,move_southwest,-0.01,-0.01,309.1,16,Move away from the orcs to ensure survival,,,,,[],False,-1924.2000000000003,0.0,0.01,1,2233.3,-0.01,-0.02,-0.008,933.1399999999998,0.004472135954934581,movement,move,0,0,1,0,4.625929269271485e-18,early
1190,move_southeast,-0.01,-0.01,1340.0,14,Search the area for potential items and clues,,,,,[],False,1030.9,0.0,0.0,0,309.1,-0.01,-0.01,-0.01,1162.4799999999998,0.0,exploration,move,0,0,1,0,4.625929269271485e-18,early
1190,apply,-0.01,-0.01,170.6,12,Search the area for potential threats and items,,,,,[],False,-1169.4,0.0,0.0,0,1340.0,-0.01,-0.01,-0.01,876.6,0.0,survival,item_use,0,0,1,0,0.003333333333333338,early
1190,pickup,-0.01,-0.01,1500.0,14,Eat something to regain health,,,,,[],False,1329.4,0.0,0.0,1,170.6,-0.01,-0.01,-0.01,1110.6,0.0,survival,inventory,0,0,1,0,0.0,early
1195,eat,-0.01,-0.01,350.0,16,Move away from the orcs to ensure survival,,,,,[],False,-1150.0,0.0,0.0,1,1500.0,-0.01,-0.01,-0.01,733.9399999999998,0.0,movement,item_use,0,0,1,0,0.0,early
1195,move_east,-0.01,-0.01,1450.0,14,Investigate stairs_down northeast,,,,,[],False,1100.0,0.0,0.0,0,350.0,-0.01,-0.01,-0.01,962.1199999999997,0.0,other,move,0,0,1,0,0.0,early
1195,drop,0.0,0.001,1340.0,14,Search the area for potential items and clues,,,,,[],False,-110.0,0.01,0.011,0,1450.0,-0.01,-0.01,-0.008000000000000002,962.1199999999997,0.004472135954934581,exploration,inventory,0,0,1,0,0.003666666666666671,early
1195,wear,-0.01,-0.01,193.3,12,Search the area for potential threats and items,,,,,[],False,-1146.7,-0.01,-0.011,0,1340.0,0.0,0.001,-0.008,966.6599999999996,0.004472135954934581,survival,equipment,0,0,1,0,4.625929269271485e-18,early
1200,move_east,-0.01,-0.01,188.2,12,Explore the area to gather more information,,,,,[],False,-5.100000000000023,0.0,0.0,0,193.3,-0.01,-0.01,-0.008,704.2999999999998,0.004472135954934581,exploration,move,0,0,1,0,4.625929269271485e-18,early
1200,pickup,0.0,0.0,3350.0,14,Search the area for items and potential threats,,,,,[],False,3161.8,0.01,0.01,1,188.2,-0.01,-0.01,-0.006,1304.2999999999997,0.005477225574998612,survival,inventory,0,0,1,0,-0.00033333333333332844,early
1200,move_south,0.0,0.0,388.9,16,Eat to regain health,,,,,[],False,-2961.1,0.0,0.0,1,3350.0,0.0,0.0,-0.004,1092.0799999999997,0.005477225574998632,survival,move,0,0,1,0,0.003333333333333338,early
1200,move_northwest,-0.01,-0.01,1450.0,14,Investigate stairs_down northeast,,,,,[],False,1061.1,-0.01,-0.01,0,388.9,0.0,0.0,-0.006,1114.08,0.005477225574998612,other,move,0,0,1,0,4.625929269271485e-18,early
1205,move_southeast,-0.01,-0.01,182.4,12,Explore the area to gather more information,,,,,[],False,-1267.6,0.0,0.0,0,1450.0,-0.01,-0.01,-0.006,1111.8999999999999,0.005477225574998612,exploration,move,0,0,1,0,-0.0033333333333333288,early
1205,kick,0.0,0.002,1675.0,14,Search the area for items and potential threats,,,,,[],False,1492.6,0.01,0.012,1,182.4,-0.01,-0.01,-0.004,1409.2599999999998,0.005477225574998632,survival,interaction,0,0,1,0,0.0006666666666666713,early
1205,open_door,0.0,0.009,1400.0,14,Explore the stairs down northeast to gain more experience and potentially find items,,,,,[],False,-275.0,0.0,0.006999999999999999,0,1675.0,0.0,0.002,-0.004,1019.2599999999999,0.005477225574998632,exploration,interaction,0,0,1,0,0.0063333333333333375,early
1205,move_north,-0.01,-0.01,388.9,16,Eat to regain health,,,,,[],False,-1011.1,-0.01,-0.019,1,1400.0,0.0,0.009,-0.006,1019.2599999999999,0.005477225574998612,survival,move,0,0,1,0,4.625929269271485e-18,early
1210,move_south,-0.01,-0.01,1300.0,14,Explore the stairs down northeast to gain more experience and potentially find items,,,,,[],False,911.1,0.0,0.0,0,388.9,-0.01,-0.01,-0.006,989.2599999999999,0.005477225574998612,exploration,move,0,0,1,0,-0.003999999999999996,early
1210,move_north,-0.01,-0.01,206.7,12,Search the area for potential threats and items,,,,,[],False,-1093.3,0.0,0.0,0,1300.0,-0.01,-0.01,-0.006,994.1199999999999,0.005477225574998612,survival,move,0,0,1,0,-0.006333333333333329,early
1210,move_west,-0.01,-0.01,388.9,16,Investigate the orc threats southwest and south,,,,,[],False,182.2,0.0,0.0,1,206.7,-0.01,-0.01,-0.008,736.8999999999999,0.004472135954934581,survival,move,0,0,1,0,0.0,early
1210,drop,-0.01,-0.01,2233.3,14,Eat something to regain health,,,,,[],False,1844.4,0.0,0.0,0,388.9,-0.01,-0.01,-0.01,903.5599999999998,0.0,survival,inventory,0,0,1,0,0.0,early
1215,kick,-0.01,-0.01,250.0,16,Investigate the orc threats southwest and south,,,,,[],False,-1983.3000000000002,0.0,0.0,1,2233.3,-0.01,-0.01,-0.01,875.78,0.0,survival,interaction,0,0,1,0,0.0,early
1215,eat,0.0,0.007,1260.0,14,Eat something to regain health,,,,,[],False,1010.0,0.01,0.017,0,250.0,-0.01,-0.01,-0.008000000000000002,867.78,0.004472135954934581,survival,item_use,0,0,1,0,0.005666666666666671,early
1215,move_east,-0.01,-0.009,1450.0,14,Investigate the stairs_down northeast,,,,,[],False,190.0,-0.01,-0.016,0,1260.0,0.0,0.007,-0.008,1116.4399999999998,0.004472135954934581,other,move,0,0,1,0,0.00033333333333333826,early
1215,drop,-0.01,-0.01,200.0,12,Search the area for potential threats and items,,,,,[],False,-1250.0,0.0,-0.0010000000000000009,0,1450.0,-0.01,-0.009,-0.008,1078.6599999999999,0.004472135954934581,survival,inventory,0,0,1,0,4.625929269271485e-18,early
1220,move_south,-0.01,-0.01,1200.0,14,Investigate the stairs_down northeast,,,,,[],False,1000.0,0.0,0.0,1,200.0,-0.01,-0.01,-0.008,871.9999999999998,0.004472135954934581,other,move,0,0,1,0,-0.005666666666666663,early
1220,apply,-0.01,-0.01,1260.0,14,Search the area for potential items or clues,,,,,[],False,60.0,0.0,0.0,0,1200.0,-0.01,-0.01,-0.008,1073.9999999999998,0.004472135954934581,exploration,item_use,0,0,1,0,-0.000333333333333329,early
1220,move_southwest,-0.01,-0.01,269.2,16,Investigate the orc threats southwest and south,,,,,[],False,-990.8,0.0,0.0,1,1260.0,-0.01,-0.01,-0.01,875.8399999999998,0.0,survival,move,0,0,1,0,0.0,early
1220,move_northeast,-0.01,-0.011,176.5,12,Move away from the dog to avoid potential danger,,,,,[],False,-92.69999999999999,0.0,-0.0009999999999999992,0,269.2,-0.01,-0.01,-0.01,621.1399999999998,0.0,movement,move,0,0,1,0,-0.00033333333333332844,early
1225,move_northwest,-0.01,-0.01,1250.0,14,Clear the grid bug blocking your path,,,,,[],False,1073.5,0.0,0.0009999999999999992,1,176.5,-0.01,-0.011,-0.01,831.1399999999998,0.0,other,move,0,0,1,0,4.625929269271485e-18,early
1225,move_west,-0.01,-0.01,309.1,16,Investigate the orc threats southwest and south,,,,,[],False,-940.9,0.0,0.0,1,1250.0,-0.01,-0.01,-0.01,652.9599999999998,0.0,survival,move,0,0,1,0,4.625929269271485e-18,early
1225,move_south,-0.01,-0.01,1240.0,14,Search the area for potential items or clues,,,,,[],False,930.9,0.0,0.0,0,309.1,-0.01,-0.01,-0.01,648.9599999999998,0.0,exploration,move,0,0,1,0,0.00033333333333333766,early
1225,drink,0.0,-0.002,200.0,12,Move away from the dog to avoid potential danger,,,,,[],False,-1040.0,0.01,0.008,0,1240.0,-0.01,-0.01,-0.008,635.1199999999999,0.004472135954934581,movement,item_use,0,0,1,0,0.0026666666666666713,early
1230,take_off,-0.01,-0.01,200.0,12,Search the area for items and clues,,,,,[],False,0.0,-0.01,-0.008,0,200.0,0.0,-0.002,-0.008,639.8199999999999,0.004472135954934581,exploration,equipment,0,0,1,0,4.625929269271485e-18,early
