advice_episode,start_step,end_step,episode_length,llm_advice,advice_category,llm_priority,alignment_rate,followed_advice,first_action_matches,total_reward,avg_reward,final_sr,sr_change,hp_start,hp_end,hp_change,level_ups,hp_at_advice,reward_before,sr_before,critical_hp_at_start,level_at_start,most_common_action,unique_actions
826,1670,1670,1,Explore the stairs_down northeast for potential treasure and danger,defensive,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2233.3,2233.3,1876.2000000000003,0,357.1,-0.01,-0.01,0,14,movement,1
827,1670,1675,4,Pick up the orcish helm and examine it for potential benefits,inventory,,0.0,0,False,-0.04,-0.01,-0.01,0.0,2233.3,442.9,-1790.4,1,2233.3,-0.01,-0.01,0,14,movement,4
828,1675,1675,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2233.3,2233.3,1790.4,1,442.9,-0.01,-0.01,0,14,exploration,1
829,1675,1675,1,Pick up the orcish helm and examine it for potential benefits,inventory,,0.0,0,False,-0.01,-0.01,0.001,0.0,3150.0,3150.0,916.6999999999998,0,2233.3,-0.01,-0.02,0,14,movement,1
830,1680,1680,3,Eat something to restore health,survival,,0.0,0,False,-0.02,-0.006666666666666667,-0.01,0.0,3150.0,850.0,-2300.0,1,3150.0,-0.01,0.001,0,14,movement,3
831,1680,1680,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2233.3,2233.3,1383.3000000000002,1,850.0,-0.01,-0.01,0,14,combat,1
832,1685,1685,3,Eat to regain health,survival,,0.0,0,False,-0.03,-0.01,-0.01,0.0,850.0,191.7,-2041.6000000000004,2,2233.3,-0.01,-0.02,0,12,combat,3
833,1685,1685,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2233.3,2233.3,2041.6000000000001,0,191.7,-0.01,-0.01,0,14,equipment,1
834,1690,1690,3,Search the area for potential threats and items,survival,,0.0,0,False,-0.01,-0.0033333333333333335,-0.02,-0.016,2900.0,850.0,-1383.3000000000004,1,2233.3,-0.01,-0.02,0,14,combat,3
835,1690,1690,1,Eat something to regain health,survival,,0.0,0,False,0.0,0.0,-0.001,0.0,1320.0,1320.0,470.0,1,850.0,-0.01,-0.02,0,14,interaction,1
836,1695,1695,3,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.01,-0.01,0.0,2900.0,500.0,-820.0000000000002,1,1320.0,0.0,-0.001,0,14,equipment,3
837,1695,1700,2,Search the stairs_down northeast for potential items and clues,exploration,,0.0,0,False,0.0,0.0,0.001,0.001,1650.0,2366.7,1866.6999999999998,1,500.0,-0.01,-0.01,0,14,combat,2
838,1700,1705,5,Search the area for potential threats and valuable items,survival,,0.0,0,False,-0.02,-0.004,-0.01,-0.01,2900.0,875.0,-1491.7,1,2366.7,0.0,0.001,0,14,other,4
839,1705,1705,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2366.7,2366.7,1491.6999999999998,1,875.0,-0.01,-0.01,0,14,movement,1
840,1705,1705,1,Search the area for potential threats and valuable items,survival,,0.0,0,False,0.0,0.0,0.0,0.0,1475.0,1475.0,-891.6999999999998,0,2366.7,-0.01,-0.01,0,14,movement,1
841,1710,1710,1,Search the area for items and potential threats,survival,,0.0,0,False,0.0,0.0,0.0,0.0,700.0,700.0,-775.0,0,1475.0,0.0,0.0,0,12,movement,1
842,1710,1710,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2366.7,2366.7,1666.6999999999998,1,700.0,0.0,0.0,0,14,equipment,1
843,1710,1710,2,Search the area for potential items and clues,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,1200.0,200.0,-2166.7,1,2366.7,-0.01,-0.01,0,14,combat,2
844,1715,1715,1,Investigate the stairs_down northeast,other,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1460.0,1460.0,1260.0,0,200.0,-0.01,-0.01,0,14,movement,1
845,1715,1715,3,Investigate the orc threats southwest and south,survival,,0.0,0,False,-0.03,-0.01,-0.01,0.0,200.0,600.0,-860.0,1,1460.0,-0.01,-0.01,0,16,movement,3
846,1720,1720,3,Search the area for items and potential threats,survival,,0.0,0,False,-0.02,-0.006666666666666667,-0.02,-0.021,457.1,200.0,-400.0,2,600.0,-0.01,-0.01,0,12,combat,3
847,1720,1720,1,Investigate the stairs_down northeast,other,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1460.0,1460.0,1260.0,0,200.0,-0.01,-0.02,0,14,item_use,1
848,1725,1725,2,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.005,-0.02,-0.022,875.0,1200.0,-260.0,1,1460.0,-0.01,-0.01,0,12,equipment,2
849,1725,1725,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,1460.0,1460.0,260.0,0,1200.0,-0.01,-0.02,0,14,exploration,1
850,1725,1725,1,Prioritize moving away from the orc threats,survival,,0.0,0,False,-0.01,-0.01,0.0,0.0,214.3,214.3,-1245.7,1,1460.0,-0.01,-0.02,0,16,movement,1
851,1730,1730,3,Search the area for potential items and threats,survival,,0.0,0,False,-0.01,-0.0033333333333333335,-0.001,-0.001,850.0,176.5,-37.80000000000018,2,214.3,-0.01,0.0,0,12,movement,3
852,1730,1730,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,1460.0,1460.0,1283.5,0,176.5,0.0,-0.001,0,14,movement,1
853,1735,1735,2,Search the area for potential threats and items,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.0,2900.0,176.5,-1283.5,1,1460.0,-0.01,-0.02,0,14,exploration,2
854,1735,1735,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,1460.0,1460.0,1283.5,0,176.5,-0.01,-0.01,0,14,movement,1
855,1735,1735,1,Search the area for potential items and threats,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,680.0,680.0,-780.0,0,1460.0,-0.01,-0.02,0,12,movement,1
856,1740,1740,2,Investigate the little dog blocking your path,other,,0.0,0,False,-0.01,-0.005,-0.002,0.008,875.0,3250.0,2570.0,1,680.0,-0.01,-0.01,0,12,equipment,2
857,1740,1740,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1216.7,1216.7,-2033.3,0,3250.0,0.0,-0.002,0,14,movement,1
858,1740,1745,2,Move away from the orc threats,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.0,170.6,875.0,-341.70000000000016,1,1216.7,-0.01,-0.01,0,16,item_use,2
859,1745,1745,1,Explore the stairs down to the northeast,exploration,,0.0,0,False,0.0,0.0,-0.002,0.0,1183.3,1183.3,308.29999999999995,1,875.0,-0.01,-0.01,0,14,item_use,1
860,1745,1745,2,Search the area for potential items and clues,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,1320.0,230.8,-952.5,1,1183.3,0.0,-0.002,0,14,combat,2
861,1750,1750,2,Search the area for items and clues,exploration,,0.0,0,False,-0.01,-0.005,-0.01,-0.011,1340.0,230.8,0.0,1,230.8,-0.01,-0.01,0,14,inventory,2
862,1750,1750,1,Explore the stairs down to the northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2400.0,2400.0,2169.2,0,230.8,-0.01,-0.01,0,14,interaction,1
863,1750,1755,2,Search the area for potential items and threats,survival,,0.0,0,False,-0.01,-0.005,-0.001,0.009000000000000001,500.0,471.4,-1928.6,0,2400.0,-0.01,-0.01,0,12,equipment,2
864,1755,1755,1,Explore the stairs down northeast to gain more experience and potentially find items,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2233.3,2233.3,1761.9,1,471.4,0.0,-0.001,0,14,other,1
865,1755,1755,2,Search the area for items and clues,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,1340.0,246.2,-1987.1000000000001,1,2233.3,-0.01,-0.01,0,14,exploration,2
866,1760,1760,1,Search the area for potential threats and items,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1675.0,1675.0,1428.8,0,246.2,-0.01,-0.01,0,14,movement,1
867,1760,1760,1,Explore the stairs down northeast to gain more experience and potentially find items,exploration,,0.0,0,False,0.0,0.0,0.001,0.0,2266.7,2266.7,591.6999999999998,0,1675.0,-0.01,-0.01,0,14,movement,1
868,1760,1765,3,Move away from the orc threats,survival,,0.0,0,False,-0.01,-0.0033333333333333335,0.0,-0.001,220.0,1340.0,-926.6999999999997,2,2266.7,0.0,0.001,0,16,combat,3
869,1765,1765,1,Search the area for potential items and clues,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1216.7,1216.7,-123.29999999999995,0,1340.0,0.0,0.0,0,14,item_use,1
870,1765,1765,2,Search the area for items and clues,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,485.7,230.8,-985.9,1,1216.7,-0.01,-0.01,0,12,equipment,2
871,1770,1770,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,485.7,485.7,254.89999999999998,0,230.8,-0.01,-0.01,0,12,exploration,1
872,1770,1770,1,Search the area for potential items and clues,exploration,,0.0,0,False,0.0,0.0,0.001,0.0,2366.7,2366.7,1880.9999999999998,1,485.7,-0.01,-0.01,0,14,movement,1
873,1770,1770,2,Investigate the orc threats southwest and south,survival,,0.0,0,False,-0.01,-0.005,-0.01,-0.012,188.2,3350.0,983.3000000000002,1,2366.7,0.0,0.001,0,16,combat,2
874,1775,1775,1,Investigate the stairs down northeast,other,,0.0,0,False,0.0,0.0,0.0,0.0,2400.0,2400.0,-950.0,0,3350.0,-0.01,-0.01,0,14,movement,1
875,1775,1775,3,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.0033333333333333335,0.0,0.0,660.0,188.2,-2211.8,2,2400.0,0.0,0.0,0,12,exploration,3
876,1780,1780,2,Search the area for potential threats and items,survival,,0.0,0,False,-0.01,-0.005,-0.003,0.007,600.0,3200.0,3011.8,1,188.2,0.0,0.0,0,12,inventory,2
877,1780,1780,1,Investigate the stairs down northeast,other,,0.0,0,False,0.0,0.0,-0.003,0.0,1133.3,1133.3,-2066.7,0,3200.0,0.0,-0.003,0,14,item_use,1
878,1780,1785,4,Prioritize food and health over exploration,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,188.2,2900.0,1766.7,2,1133.3,0.0,-0.003,0,16,movement,4
879,1785,1790,2,Search the stairs_down northeast for potential items or enemies,exploration,,0.0,0,False,0.0,0.0,0.003,0.003,1700.0,1216.7,-1683.3,0,2900.0,-0.01,-0.01,0,14,combat,2
880,1790,1795,6,Eat something to regain health,survival,,0.0,0,False,-0.03,-0.005,0.0,0.01,2900.0,680.0,-536.7000000000005,2,1216.7,0.0,0.003,0,14,movement,6
881,1795,1795,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2433.3,2433.3,1753.3000000000002,1,680.0,0.0,0.0,0,14,movement,1
882,1800,1800,1,Search the area for items and clues,exploration,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2900.0,2900.0,466.6999999999998,0,2433.3,-0.01,-0.01,0,14,movement,1
883,1800,1800,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2400.0,2400.0,-500.0,0,2900.0,-0.01,-0.02,0,14,equipment,1
884,1800,1805,5,Explore the area and search for items,exploration,,0.0,0,False,-0.02,-0.004,-0.001,-0.001,583.3,200.0,-2200.0,3,2400.0,-0.01,-0.01,0,12,movement,5
885,1805,1805,1,Search the stairs_down northeast for potential threats and resources,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2433.3,2433.3,2233.3,0,200.0,0.0,-0.001,0,14,interaction,1
886,1810,1810,2,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.005,0.0,0.01,500.0,170.6,-2262.7000000000003,1,2433.3,-0.01,-0.01,0,12,exploration,2
887,1810,1810,1,Search the stairs_down northeast for potential threats and resources,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2433.3,2433.3,2262.7000000000003,0,170.6,0.0,0.0,0,14,inventory,1
888,1810,1815,3,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.01,-0.01,0.0,2950.0,875.0,-1558.3000000000002,0,2433.3,-0.01,-0.01,0,14,combat,3
889,1815,1815,1,Search the stairs_down northeast for potential threats and resources,survival,,0.0,0,False,0.0,0.0,-0.006,0.0,2233.3,2233.3,1358.3000000000002,1,875.0,-0.01,-0.01,0,14,interaction,1
890,1815,1815,1,Investigate the orc threats southwest and south,survival,,0.0,0,False,0.0,0.0,-0.004,0.0,129.4,129.4,-2103.9,1,2233.3,0.0,-0.006,0,16,item_use,1
891,1820,1820,3,Eat something to regain health,survival,,0.0,0,False,-0.02,-0.006666666666666667,-0.01,0.0,3000.0,137.5,8.099999999999909,1,129.4,0.0,-0.004,0,14,movement,3
892,1820,1820,1,Search the stairs_down northeast for potential threats and resources,survival,,0.0,0,False,0.0,0.0,0.001,0.0,2266.7,2266.7,2129.2,0,137.5,-0.01,-0.01,0,14,movement,1
893,1825,1825,1,Prioritize moving away from the orc threats,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,192.3,192.3,-2074.3999999999996,1,2266.7,0.0,0.001,0,16,movement,1
894,1825,1825,1,Investigate the stairs_down northeast,other,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2266.7,2266.7,2074.3999999999996,0,192.3,-0.01,-0.01,0,14,item_use,1
895,1825,1825,2,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.005,-0.001,0.009000000000000001,1200.0,680.0,-1586.6999999999998,0,2266.7,-0.01,-0.01,0,14,movement,2
896,1830,1830,1,Investigate the stairs_down northeast,other,,0.0,0,False,-0.01,-0.01,-0.009,0.0,1775.0,1775.0,1095.0,1,680.0,0.0,-0.001,0,14,movement,1
897,1830,1830,3,Prioritize avoiding the orc threats southwest and south,survival,,0.0,0,False,-0.01,-0.0033333333333333335,-0.002,0.008,206.7,620.0,-1155.0,1,1775.0,-0.01,-0.009,0,16,equipment,3
898,1835,1835,1,Investigate the wall and potential exits,other,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1150.0,1150.0,530.0,1,620.0,0.0,-0.002,0,14,equipment,1
899,1835,1835,3,Prioritize avoiding the orc threats southwest and south,survival,,0.0,0,False,-0.01,-0.0033333333333333335,0.001,0.011,206.7,1675.0,525.0,2,1150.0,-0.01,-0.01,0,16,exploration,3
900,1840,1840,3,Search for items and potential threats,survival,,0.0,0,False,-0.03,-0.01,-0.02,-0.01,775.0,206.7,-1468.3,2,1675.0,0.0,0.001,0,12,movement,3
901,1840,1840,1,Investigate the wall and potential exits,other,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1150.0,1150.0,943.3,0,206.7,-0.01,-0.02,0,14,movement,1
902,1845,1845,3,Search for items and potential threats,survival,,0.0,0,False,-0.03,-0.01,-0.02,-0.009000000000000001,457.1,206.7,-943.3,2,1150.0,-0.01,-0.01,0,12,movement,3
903,1845,1845,1,Explore the stairs down northeast,exploration,,0.0,0,False,0.0,0.0,0.0,0.0,2433.3,2433.3,2226.6000000000004,0,206.7,-0.01,-0.02,0,14,inventory,1
904,1850,1850,1,Prioritize avoiding the orc threats southwest and south,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,206.7,206.7,-2226.6000000000004,1,2433.3,0.0,0.0,0,16,interaction,1
905,1850,1850,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1216.7,1216.7,1010.0,0,206.7,-0.01,-0.02,0,14,movement,1
906,1850,1855,5,Search the area for potential items and threats,survival,,0.0,0,False,-0.02,-0.004,0.0,0.01,516.7,533.3,-683.4000000000001,2,1216.7,-0.01,-0.01,0,12,equipment,3
907,1855,1855,1,Search the stairs_down northeast for potential items or threats,survival,,0.0,0,False,0.0,0.0,0.0,0.0,1216.7,1216.7,683.4000000000001,1,533.3,0.0,0.0,0,14,combat,1
908,1860,1860,2,Explore the empty area to gather information and potential items,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,620.0,1340.0,123.29999999999995,1,1216.7,0.0,0.0,0,12,combat,2
909,1860,1860,1,Search the stairs_down northeast for potential items or threats,survival,,0.0,0,False,0.0,0.0,0.0,0.0,2433.3,2433.3,1093.3000000000002,0,1340.0,-0.01,-0.01,0,14,movement,1
910,1860,1860,1,Prioritize moving away from the orc threats,survival,,0.0,0,False,0.0,0.0,0.0,0.0,182.4,182.4,-2250.9,1,2433.3,0.0,0.0,0,16,exploration,1
911,1865,1865,1,Explore the stairs down northeast to gain more experience and potentially find items,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1183.3,1183.3,1000.9,0,182.4,0.0,0.0,0,14,movement,1
912,1865,1865,3,Prioritize moving away from the orc threats,survival,,0.0,0,False,-0.01,-0.0033333333333333335,-0.02,-0.02,137.5,1340.0,156.70000000000005,2,1183.3,-0.01,-0.01,0,16,combat,2
913,1870,1870,2,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.005,0.0,0.01,471.4,3150.0,1810.0,1,1340.0,-0.01,-0.02,0,12,equipment,2
914,1870,1870,1,Explore the stairs down northeast to gain more experience and potentially find items,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1800.0,1800.0,-1350.0,0,3150.0,0.0,0.0,0,14,equipment,1
915,1870,1875,2,Move away from the orc threats,survival,,0.0,0,False,-0.01,-0.005,0.0,0.01,143.8,137.5,-1662.5,1,1800.0,-0.01,-0.01,0,16,equipment,2
916,1875,1875,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1800.0,1800.0,1662.5,0,137.5,0.0,0.0,0,14,movement,1
917,1875,1875,2,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.005,0.001,0.011,825.0,2133.3,333.3000000000002,1,1800.0,-0.01,-0.01,0,12,item_use,2
918,1880,1880,2,Search the area for potential threats and items,survival,,0.0,0,False,0.0,0.0,0.001,0.001,442.9,176.9,-1956.4,1,2133.3,0.0,0.001,0,12,equipment,2
919,1880,1880,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2300.0,2300.0,2123.1,0,176.9,0.0,0.001,0,14,movement,1
920,1880,1885,2,Explore the area to gather more information,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,3250.0,191.7,-2108.3,1,2300.0,-0.01,-0.01,0,14,equipment,2
921,1885,1885,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2300.0,2300.0,2108.3,0,191.7,-0.01,-0.01,0,14,item_use,1
922,1885,1885,2,Explore the area to gather more information,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,1320.0,457.1,-1842.9,0,2300.0,-0.01,-0.01,0,14,equipment,2
923,1890,1890,1,Move away from the orc threats,survival,,0.0,0,False,0.0,0.0,0.0,0.0,191.7,191.7,-265.40000000000003,1,457.1,-0.01,-0.01,0,16,equipment,1
924,1890,1890,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2300.0,2300.0,2108.3,0,191.7,0.0,0.0,0,14,item_use,1
925,1890,1895,5,Search the area for potential items and clues,exploration,,0.0,0,False,-0.03,-0.006,-0.001,0.009000000000000001,800.0,3300.0,1000.0,3,2300.0,-0.01,-0.02,0,12,equipment,5
926,1895,1895,1,Move southeast to explore the stairs,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1380.0,1380.0,-1920.0,0,3300.0,0.0,-0.001,0,14,combat,1
927,1900,1900,2,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.005,-0.001,0.008,825.0,192.3,-1187.7,1,1380.0,-0.01,-0.01,0,12,inventory,2
928,1900,1900,1,Move southeast to explore the stairs,exploration,,0.0,0,False,0.0,0.0,0.001,0.0,1150.0,1150.0,957.7,0,192.3,0.0,-0.001,0,14,movement,1
929,1900,1905,3,Search the area for potential items and clues,exploration,,0.0,0,False,-0.02,-0.006666666666666667,-0.01,0.0,1320.0,700.0,-450.0,1,1150.0,0.0,0.001,0,14,equipment,2
930,1905,1905,1,Search the stairs_down northeast for potential items or clues,exploration,,0.0,0,False,0.0,0.0,0.0,0.0,2300.0,2300.0,1600.0,1,700.0,-0.01,-0.01,0,14,combat,1
931,1905,1905,1,Search the area for potential items and clues,exploration,,0.0,0,False,0.0,0.0,0.002,0.0,3000.0,3000.0,700.0,0,2300.0,0.0,0.0,0,14,interaction,1
932,1910,1910,1,Move away from the orc threats,survival,,0.0,0,False,0.0,0.0,0.001,0.0,141.2,141.2,-2858.8,1,3000.0,0.0,0.002,0,16,movement,1
933,1910,1910,1,Search the stairs_down northeast for potential items or clues,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2300.0,2300.0,2158.8,0,141.2,0.0,0.001,0,14,item_use,1
934,1910,1915,3,Investigate the little dog blocking your path,other,,0.0,0,False,-0.03,-0.01,-0.01,0.0,3150.0,141.2,-2158.8,1,2300.0,-0.01,-0.01,0,14,equipment,3
935,1915,1915,1,Eat to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2300.0,2300.0,2158.8,0,141.2,-0.01,-0.01,0,14,movement,1
936,1915,1915,2,Eat something to restore health,survival,,0.0,0,False,-0.01,-0.005,-0.01,-0.009000000000000001,850.0,2066.7,-233.30000000000018,1,2300.0,-0.01,-0.02,0,12,equipment,2
937,1920,1920,1,Eat to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.011,0.0,2266.7,2266.7,200.0,0,2066.7,-0.01,-0.01,0,14,movement,1
938,1920,1925,4,Search the area for potential items or clues,exploration,,0.0,0,False,-0.03,-0.0075,-0.02,-0.01,3050.0,141.2,-2125.5,1,2266.7,-0.01,-0.011,0,14,equipment,4
939,1925,1925,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.009,0.0,2300.0,2300.0,2158.8,0,141.2,-0.01,-0.02,0,14,movement,1
940,1925,1925,2,Search the area for potential items or clues,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,3050.0,850.0,-1450.0,0,2300.0,-0.01,-0.009,0,14,item_use,2
941,1930,1930,2,Eat to regain health,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.01,3050.0,700.0,-150.0,1,850.0,-0.01,-0.01,0,14,equipment,2
942,1930,1930,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.011,0.0,1440.0,1440.0,740.0,1,700.0,-0.01,-0.01,0,14,movement,1
943,1930,1935,2,Investigate the wall and potential hidden door,other,,0.0,0,False,-0.01,-0.005,-0.001,0.019,141.2,3000.0,1560.0000000000002,1,1440.0,-0.01,-0.011,0,16,equipment,2
944,1935,1935,1,Investigate the wall and potential stairs_down northeast,other,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2433.3,2433.3,-566.6999999999998,0,3000.0,0.0,-0.001,0,14,movement,1
945,1935,1935,2,Search the area for potential items and clues,exploration,,0.0,0,False,-0.01,-0.005,0.001,0.011,500.0,143.8,-2289.5,1,2433.3,-0.01,-0.01,0,12,equipment,2
946,1940,1940,2,Search the area for potential threats and items,survival,,0.0,0,False,-0.01,-0.005,-0.01,-0.009000000000000001,660.0,3350.0,3206.2,1,143.8,0.0,0.001,0,12,item_use,2
947,1940,1940,1,Investigate the wall and potential stairs_down northeast,other,,0.0,0,False,0.0,0.0,0.0,0.0,1216.7,1216.7,-2133.3,0,3350.0,-0.01,-0.01,0,14,exploration,1
948,1940,1945,3,Prioritize moving away from the orc threats,survival,,0.0,0,False,-0.01,-0.0033333333333333335,0.0,0.0,191.7,800.0,-416.6999999999998,1,1216.7,0.0,0.0,0,16,combat,3
